0.0396,4.31
0.035,0.0
0.1983,1.4
0.1679,1.24
0.21,1.29
0.183,1.32
0.2045,1.12
0.2086,0.0
0.4657,0.95
1.5706,0.66
0.8733,1.62
1.5372,0.84
1.4014,0.61
1.9236,1.18
-0.0097,1.21
-0.094,1.08
-0.0265,16.16
-0.0706,0.68
-0.0307,0.42
-0.5211,0.0
1.2547,1.92
4.3733,1.54
1.8226,1.92
4.483,2.26
3.2957,2.43
4.9873,2.36
-0.1111,1.47
-0.5993,0.81
-0.0608,0.73
-0.1505,0.87
-0.0084,1.29
-0.0175,0.78
0.282,1.66
0.984,1.72
0.486,1.23
1.6133,1.48
0.371,1.75
1.7787,2.4
0.0523,7.35
0.1413,8.75
0.0395,10.28
0.0977,9.54
0.044,6.6
0.0596,0.0
0.0523,1.78
0.0776,1.03
0.0409,0.76
0.106,0.75
0.0646,0.8
0.1547,0.8
-0.0639,0.48
-0.0028,0.54
-0.004,0.41
-0.0017,0.1
0.0107,11.74
-0.0012,11.14
0.7154,1.24
2.1629,1.7
0.7672,1.3
2.0572,2.19
0.9704,1.58
1.614,1.17
-0.0165,2.25
-0.022,2.39
-0.0186,1.83
-0.0276,1.45
-0.0202,1.13
-0.0726,0.0
-0.0068,1.46
-0.0116,1.42
-0.0555,1.57
-0.0836,1.14
0.0455,1.21
0.1428,1.26
0.0171,1.67
-0.0134,1.33
0.0425,1.27
0.0944,1.03
0.0524,1.27
-0.0188,0.0
0.5711,2.9
0.9627,2.44
0.6341,2.68
1.0715,2.56
0.1592,2.57
1.1348,3.04
-0.547,1.89
-0.5009,4.53
-0.1736,37.83
-0.1588,3.47
0.0337,2.49
0.0263,4.83
0.2167,1.23
0.5796,1.16
0.4877,1.22
1.19,1.06
0.7433,1.09
1.4,0.98
-0.0003,7.55
0.0023,6.03
-0.0039,1.49
0.0396,4.47
-0.0137,4.78
-0.0752,0.0
-0.0034,13.02
0.0016,10.09
0.0003,5.25
0.0058,4.37
0.0008,5.02
0.0072,0.0
0.0277,1.13
0.0532,1.15
0.0314,1.02
0.0233,1.03
0.0321,1.21
0.0588,1.03
-0.0122,4.42
0.0004,4.39
0.0018,2.22
0.011,3.05
0.0222,4.2
0.0034,4.37
0.2051,5.04
0.5922,1.13
0.0616,1.15
0.3218,4.86
0.226,3.89
0.5064,3.74
-0.0109,1.72
-0.0027,1.6
-0.0003,1.43
0.0017,1.6
0.0029,1.47
-0.0053,1.64
0.0128,1.72
0.653,1.72
0.598,1.63
1.421,1.52
0.564,1.76
1.2162,1.89
0.4786,3.5
1.0824,2.63
0.7291,2.16
1.6467,2.64
0.9021,2.34
2.3482,1.97
0.005,0.57
0.0147,0.76
0.0003,1.3
0.0033,1.26
0.0033,1.29
0.0053,1.28
-0.0789,1.4
-0.1918,1.36
-0.0964,1.6
-0.265,1.96
-0.0224,1.6
0.0155,0.0
-0.3162,6.48
-0.0387,7.48
-0.2604,4.6
-0.0226,10.31
-0.0674,11.78
-0.022,9.56
0.0256,0.96
0.0174,0.76
0.0267,0.63
0.0974,0.71
-0.0472,0.48
0.0932,0.61
5.7519,1.86
6.029,1.78
0.0955,1.14
0.2591,1.03
0.1939,1.06
0.2979,0.0
0.0022,0.49
0.0133,0.73
0.0022,1.16
0.0142,1.42
0.0058,1.39
0.0255,2.3
-0.0026,2.99
-0.0021,3.33
-0.0273,2.86
-0.033,2.64
-0.0128,2.35
-0.0172,0.0
0.0232,1.55
-1.0912,1.19
-0.0366,1.08
-0.7704,0.84
-0.0351,0.99
-0.2045,0.0
0.026,1.45
0.052,1.51
0.043,1.56
0.075,1.59
0.11,1.67
0.137,1.08
0.0082,1.24
0.0119,1.44
0.0095,1.59
0.0507,1.46
0.1231,1.17
0.3195,0.0
-0.0846,3.05
-0.4446,2.4
-0.1102,2.65
-0.372,2.53
-0.2521,2.26
-0.5283,0.0
1.5384,2.76
3.1934,5.72
4.817,3.7
8.4511,8.32
6.9303,6.87
8.6919,0.0
0.0667,0.86
0.1302,0.54
0.0583,0.68
0.8267,2.38
0.0347,5.4
0.0734,5.51
0.0047,3.6
0.0098,3.21
0.0009,5.3
0.0033,5.36
0.0021,5.52
0.0172,4.7
0.0513,1.38
0.0924,1.38
0.0492,1.43
0.1093,1.38
0.0555,1.35
0.1059,1.38
0.2367,0.72
0.6664,1.02
0.3985,1.39
1.2965,1.56
0.4587,1.63
1.0348,1.75
0.1795,0.84
0.1406,0.75
0.1319,0.84
0.2033,0.92
0.1654,0.97
0.2384,0.95
0.3565,2.03
0.5171,1.61
0.3558,5.96
0.805,3.62
0.3166,2.34
0.8481,0.0
-0.0584,1.38
-0.0315,1.42
0.0148,1.41
0.0365,1.35
0.0117,1.28
0.0206,0.0
-0.0018,0.63
-0.0153,0.62
-0.0011,0.56
-0.0207,0.56
0.011,0.95
0.0025,0.0
0.0657,1.94
0.1369,1.76
0.1026,1.78
0.1782,1.79
0.1797,2.19
0.2448,2.3
-0.0014,1.43
-0.0004,0.63
-0.0008,1.05
-0.0065,0.78
-0.049,0.57
-0.2272,0.91
-0.0547,3.13
-0.1112,2.94
-0.009,2.39
-0.0437,3.9
-0.0112,1.44
0.0392,3.5
-0.0179,8.44
-0.023,20.27
-0.0058,5.59
0.0062,1.81
0.0217,1.89
0.0365,0.0
-0.041,3.73
-0.085,2.83
-0.083,3.44
-0.146,3.02
-0.054,2.45
-0.118,0.0
0.0144,1.73
0.1753,2.63
0.1398,2.22
0.275,2.98
0.0378,2.11
0.1051,0.0
0.0385,1.1
0.1082,1.06
0.0564,1.02
0.1237,1.07
0.1568,1.12
0.2909,1.19
-0.0145,8.22
-0.1726,6.0
0.1996,2.99
0.3987,2.82
0.0852,3.14
1.3441,0.0
0.0003,17.29
0.0012,8.48
0.0035,4.45
0.0055,6.99
0.0051,8.59
0.0044,0.0
-0.0737,26.99
-0.2826,31.62
-2.0543,11.48
-0.5117,8.06
-0.6623,6.02
-0.0316,3.91
1.8367,3.28
0.9213,2.97
1.9355,3.02
2.583,4.65
3.4904,4.34
0.7973,5.55
0.0004,2.54
0.0022,2.35
0.0004,0.86
0.0005,0.89
0.0167,3.3
0.0166,0.0
1.0,15.48
0.9035,4.64
0.3263,3.25
0.3285,1.11
0.1037,1.28
0.1595,0.0
0.2591,0.7
0.7174,0.99
0.4284,1.35
1.4077,1.51
0.4967,1.55
1.1242,1.66
0.1025,4.16
0.2715,4.02
0.208,3.77
0.3682,4.41
0.1653,4.72
0.2365,0.0
0.0242,2.6
0.0075,1.18
0.0055,1.1
0.2249,1.14
0.0324,1.25
0.0406,0.0
0.2304,1.7
0.5557,1.32
0.3477,1.52
0.6545,1.4
0.414,1.36
0.7515,1.95
0.1174,1.67
0.4729,1.92
0.2427,1.9
0.5805,1.86
0.1006,1.84
0.1792,0.0
-0.0098,1.05
-0.0391,1.07
-0.0175,1.34
-0.0425,1.12
-0.0148,1.09
-0.0762,0.0
-0.0003,2.77
-0.0011,2.94
-0.001,3.2
-0.0013,3.75
-0.0002,4.0
-0.0005,0.0
-0.906,3.46
-0.8587,9.72
-0.3645,9.4
-0.3344,10.76
-0.2023,1.45
-4.1882,0.0
-0.0015,1.73
-0.0148,5.41
-0.0014,7.98
-0.0038,7.82
-0.0024,4.54
-0.0056,0.0
0.5897,0.27
1.3239,2.79
0.9634,0.85
1.2622,2.6
0.8853,0.23
1.5158,0.9
0.0466,4.08
0.0998,3.2
0.0372,2.98
0.1104,2.52
0.0554,2.36
0.1319,1.69
0.3105,3.2
0.6016,2.85
0.5153,2.34
0.7359,2.13
0.3446,2.42
0.6721,3.21
0.1,1.59
0.14,1.51
0.112,1.77
0.208,1.7
0.152,1.65
0.237,1.1
-0.035,2.1
-0.0237,2.35
-0.0005,5.01
-0.0011,4.12
0.0025,1.46
0.0018,0.0
0.0361,8.93
0.1047,10.13
0.0891,8.73
0.0901,10.09
0.0494,9.5
0.0595,10.36
0.27,1.41
0.55,1.34
0.59,1.49
1.15,1.5
0.5,1.56
0.97,1.7
0.0111,2.65
0.0145,5.04
0.0021,6.9
0.0004,1.13
0.002,1.07
0.0006,0.0
0.2672,1.51
0.5258,1.46
0.2757,1.57
0.509,1.62
0.2316,1.58
0.4413,1.64
1.247,8.57
2.9939,5.83
3.6383,6.62
7.5491,6.85
2.3076,7.09
5.0618,0.0
0.23,0.66
0.22,0.53
0.36,0.58
0.36,0.49
0.46,0.58
0.3,0.46
0.0769,0.67
-0.1306,0.71
-0.4522,0.66
-0.2675,0.8
-0.0565,0.67
0.5222,0.61
-0.0615,0.69
-0.66,0.73
0.0018,0.7
-0.3143,1.61
0.0448,2.04
0.0656,1.17
-0.0106,1.43
-0.0503,1.8
0.0053,1.9
0.0443,1.34
0.0302,1.33
0.0245,0.0
0.0361,0.94
0.0767,0.9
0.0415,0.93
0.0942,0.85
0.0226,0.83
0.0345,0.0
0.0419,2.59
0.0574,2.91
0.0597,3.16
0.1761,2.27
0.0587,1.92
0.1104,2.08
-0.0239,107.44
-0.0322,49.74
-0.0104,4.55
0.0001,4.92
-0.027,1.22
-0.0631,0.0
0.02,1.58
0.02,1.65
0.02,1.08
0.02,1.0
0.01,1.11
0.04,0.0
0.6401,1.58
0.3256,0.93
0.5355,1.05
0.2491,1.16
0.4671,1.17
0.2602,1.48
-0.6034,2.19
-2.428,1.95
0.5826,1.94
1.4375,2.15
-0.1059,1.98
1.1873,2.15
-0.0443,8.99
-0.3845,9.59
-0.1221,4.73
0.0677,2.83
0.9523,7.16
0.5511,0.0
0.2385,5.42
0.4821,4.56
0.2066,4.87
0.3068,3.67
0.1981,3.36
0.4162,3.47
-0.1385,9.35
-0.3757,9.29
-0.0158,2.83
0.0336,1.6
-0.0002,1.55
-0.0503,1.37
0.0085,2.4
0.0268,2.89
0.026,2.76
-0.418,2.91
-1.1382,2.48
-0.8236,1.84
0.1282,4.04
0.0071,3.46
0.0217,3.44
0.0771,3.42
0.0506,3.4
-0.0481,2.64
0.04,0.84
0.39,0.86
0.07,0.89
0.46,0.94
0.11,0.99
0.61,0.0
-0.0581,96.14
-0.1011,40.27
-0.0269,246.3
-0.0468,136.95
-0.0329,269.28
-0.0727,54.97
-0.0004,3.25
-0.0011,2.45
-0.0023,1.06
-0.0027,1.02
0.0319,1.02
0.0166,0.32
0.2513,1.88
0.4562,2.0
0.2361,2.01
0.4765,1.68
0.1931,1.79
0.4556,1.94
-0.0045,1.23
-0.0197,1.18
-0.0017,1.08
-0.0045,0.67
-0.0018,0.75
-0.0001,0.0
-0.0099,0.07
-0.0168,0.06
-0.017,0.06
-0.0354,0.02
-0.0165,0.03
-0.0518,0.0
-0.017,11.43
-0.0223,5.7
-0.023,6.49
-0.068,6.68
-0.015,5.29
-0.0308,0.0
-0.0132,0.44
-0.0447,0.51
-0.0052,0.08
-0.0401,0.12
-0.0028,0.14
-0.0105,0.0
0.1104,2.03
0.2034,2.02
0.1026,2.11
0.2359,2.53
0.1487,2.8
0.2954,2.21
0.0003,4.11
0.038,2.44
0.0286,1.63
0.0905,1.63
0.0252,2.25
0.0344,0.0
0.0013,134.65
0.0024,36.66
0.0065,166.32
0.0035,67.32
-0.005,194.48
-0.0173,0.0
0.54,0.85
0.83,0.71
0.66,1.09
1.02,1.02
0.79,0.22
1.31,0.0
0.0,1.2
-0.027,1.08
0.0003,1.05
-0.0679,0.82
0.0145,1.51
0.0184,0.0
-0.0198,0.91
-0.0465,1.47
-0.0032,1.4
-0.0051,1.26
-0.0037,1.18
-0.0068,0.0
-0.1486,0.17
0.0374,0.44
0.057,0.67
-0.0195,0.9
-0.1516,0.93
-0.0373,1.18
1.1854,2.12
2.391,2.1
1.2949,2.11
2.4225,1.99
1.537,2.02
2.6864,1.9
-0.0403,2.91
-0.0027,2.63
-0.0435,1.97
-0.0026,1.92
-0.1042,3.0
-0.0482,2.36
0.0726,2.03
0.1986,1.49
0.0764,1.24
0.1563,1.51
0.0607,1.56
0.2497,0.0
0.188,4.24
0.7603,5.17
0.2864,4.89
1.2288,3.61
0.6492,5.92
0.8499,0.0
-0.0019,20.94
-0.0013,29.16
0.0032,29.27
0.0028,13.76
0.0001,20.12
-0.0158,0.0
0.1545,1.03
0.3313,1.07
0.1899,0.83
0.3546,0.85
0.2157,1.02
0.4198,0.88
2.2392,5.21
16.4053,3.71
9.0958,3.0
15.3389,4.01
6.534,3.2
8.4641,2.42
-0.0786,8.82
-0.1163,9.94
-0.0848,8.65
-0.1337,6.68
-0.0658,7.12
-0.0701,0.15
-0.0003,2.41
0.0022,2.38
-0.0002,2.09
-0.003,1.56
0.0002,1.66
-0.0273,0.0
0.0097,3.98
0.0339,3.15
0.029,3.5
0.047,3.7
0.011,4.34
0.0171,5.06
-0.0304,0.72
-0.0307,1.2
-0.0043,0.94
-0.0122,0.87
-0.0044,0.81
-0.0237,0.0
-0.053,1.02
0.0077,1.13
-0.0043,1.14
-0.0036,1.14
-0.008,1.07
0.0014,1.11
0.1067,1.39
0.3158,1.47
0.139,1.52
0.2483,1.56
0.1133,1.66
0.2883,0.0
0.0591,1.01
0.0945,1.08
0.057,1.25
0.1024,1.31
0.0631,1.31
0.0732,0.0
0.007,8.84
-0.0463,10.89
-0.02,11.75
-0.0196,7.67
0.009,12.16
-0.0018,9.49
2.2991,0.81
4.401,0.86
2.5951,0.96
4.5557,1.05
2.8497,1.05
5.2572,1.12
0.0259,1.2
0.0563,1.38
0.0218,1.11
0.0482,1.14
0.0212,1.07
0.0613,1.65
-0.0046,3.32
-0.0366,1.3
0.0055,2.21
0.0033,1.42
-0.0021,1.2
-0.0117,0.0
0.0062,1.15
0.0117,1.22
0.0045,1.26
0.0095,1.27
0.0024,1.1
-0.0805,1.33
-0.0104,3.14
-0.3687,9.89
-0.204,6.26
-0.2646,13.63
-0.0553,21.71
-0.1247,17.85
0.152,1.45
0.347,1.67
0.185,1.74
0.207,2.8
0.164,3.7
0.201,2.89
0.0175,1.63
0.1073,1.45
0.3115,2.36
0.3887,1.9
0.059,1.95
-0.4383,1.57
0.0855,2.16
0.2684,1.88
0.0825,1.92
0.2524,1.76
0.1307,1.68
0.2874,1.67
0.115,0.88
0.175,0.71
0.767,1.06
0.912,1.02
0.211,0.75
0.371,0.0
0.7265,2.72
0.6262,2.59
0.9981,2.85
0.6604,2.74
1.1635,3.15
0.7448,2.82
0.0034,1.28
0.0152,1.53
0.0026,1.93
0.0148,1.92
0.0008,1.3
0.0095,0.0
-0.0015,1.93
0.0304,2.07
0.001,2.31
0.0627,2.11
-0.0059,2.32
0.064,0.0
-0.0041,6.58
-0.0098,5.39
-0.0047,4.9
-0.0064,26.37
-0.0015,28.4
0.0048,37.91
0.0479,2.43
0.0948,2.17
0.0495,2.12
0.1087,2.2
0.0447,1.73
0.1165,2.31
0.731,2.34
1.536,2.16
0.929,1.94
1.782,1.81
0.862,1.51
1.451,1.47
-2.752,39.58
-2.934,12.28
-1.3019,6.84
-1.9978,8.7
-0.3541,5.75
-0.701,0.0
-0.0069,1.95
0.0209,2.04
0.0291,2.24
0.0622,2.42
-0.0099,2.26
-0.0298,0.0
-0.2055,2.52
-0.2351,1.88
0.01,7.31
0.0036,3.03
-0.0063,3.75
-0.0074,0.0
-0.0993,3.86
-0.2054,1.51
-0.081,6.59
-0.1792,4.91
-0.1053,2.97
-0.2414,2.63
-0.0001,4.21
-0.0146,2.62
-0.0003,1.64
-0.0057,0.74
-0.0036,0.73
-0.0197,0.0
0.01,0.5
0.05,0.6
0.02,0.57
0.06,0.51
0.09,0.52
0.04,0.46
0.0008,2.47
0.0042,2.2
0.0019,2.28
0.0044,1.98
0.0063,1.5
0.0139,0.0
0.0036,1.06
0.0068,1.09
0.0034,1.08
0.0035,1.1
-0.0077,1.08
-0.0592,0.0
-0.0205,3.46
0.0376,4.18
0.0139,3.7
0.9755,6.01
-0.0329,4.8
-0.0727,5.1
-0.0001,3.88
0.0004,3.65
0.0002,3.43
0.0059,2.23
-0.0037,1.98
0.0036,0.0
-0.3248,1.9
-0.2773,2.27
-0.2343,2.45
-0.2006,2.64
-0.2614,1.93
-0.2629,0.0
-0.0006,4.09
0.0012,3.47
0.024,3.25
0.044,3.36
0.0233,2.49
0.0234,3.48
0.0412,1.97
0.0438,3.92
0.0218,4.32
0.042,2.67
0.0289,1.65
0.0546,0.0
0.118,4.23
0.25,2.97
0.122,3.25
0.26,2.67
0.131,3.07
0.27,0.0
-0.0158,1.16
0.017,1.26
-0.0174,1.26
-0.0024,1.21
0.0226,1.17
0.0767,0.0
-0.0225,25.45
-0.0763,4.92
-0.0129,0.97
-0.0209,5.13
0.1105,2.35
0.0645,0.0
-0.0061,1.16
-0.0306,1.51
-0.007,3.37
-0.0186,5.61
-0.0039,4.63
0.0154,3.85
0.0051,2.24
-0.0069,3.14
-0.0144,1.73
-0.0063,1.52
-0.0269,1.2
-0.0067,1.26
-0.91,15.21
-2.89,7.44
-0.13,8.99
0.54,3.57
-1.79,4.65
-2.09,0.0
0.1141,1.28
0.5411,1.41
0.2093,1.95
0.5227,1.73
0.4149,2.04
0.7687,2.25
0.0386,4.0
0.0265,1.01
2.9854,1.07
1.6377,2.42
6.2177,2.2
7.1579,0.0
0.7845,1.35
1.55,1.35
0.8167,1.33
1.6322,1.27
0.9364,1.23
1.5064,1.36
-0.0427,9.65
-0.0063,3.25
-0.026,4.98
-0.0167,3.92
-0.0422,3.53
-0.0175,3.47
0.0577,0.93
0.1852,1.06
0.082,1.05
-0.2927,1.4
-0.0668,1.03
-0.0089,1.03
0.4886,1.9
0.0278,1.73
0.0632,1.87
0.0057,1.85
0.0099,1.84
-0.0294,1.75
0.013,1.6
-0.0264,1.9
-0.051,1.49
-0.1346,1.34
0.07,1.29
0.301,1.3
-0.0727,1.59
-0.1526,1.34
-0.0521,1.59
-0.1324,1.42
-0.0624,3.87
-0.1193,5.39
0.0862,1.0
0.0624,0.9
0.3658,1.08
0.2483,1.03
0.172,1.1
0.0027,0.0
0.0682,0.98
0.1,0.86
0.0902,0.95
0.16,1.13
0.056,1.14
0.03,0.0
0.1885,1.08
0.1598,1.19
0.2346,0.89
0.5303,0.71
0.0902,0.63
0.1147,0.0
0.0219,3.06
0.0588,3.05
0.024,1.24
0.0474,1.3
0.0336,1.09
0.0907,1.05
-0.0068,1.34
-0.0111,1.43
-0.008,1.57
